section,page_title,page_url,source_file,link_url,link_text,http_status,final_url,remote_title,redirect_domain_changed,needs_review,reason
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23897,blog/maps-theyre-not-just-for-geography-any-more-23897.md,http://www.stanford.edu/group/spatialhistory/cgi-bin/site/viz.php?id=141&project_id=997,The Shaping of the West,404,https://web.stanford.edu/group/spatialhistory/cgi-bin/site/viz.php?id=141&project_id=997,,True,True,HTTP 404; redirected to different domain: eb.stanford.edu
history-content,Civil Rights Sit-in,/history-content/ask-a-historian/24422,history-content/ask-a-historian/civil-rights-sit-in-24422.md,http://www.stanford.edu/~write/papers/ParadoxR.pdf,“Southern Business and Public Accommodations: An Economic-Historical Paradox.”,404,https://gavin-wright.humsci.stanford.edu/papers/ParadoxR.pdf,,True,True,HTTP 404; redirected to different domain: gavin-wright.humsci.stanford.edu
history-content,Arizona State Museum,/history-content/website-reviews/23258,history-content/website-reviews/arizona-state-museum-23258.md,http://www.statemuseum.arizona.edu/exhibits_events/current-exhibits/the-pottery-project,The Pottery Project,404,https://statemuseum.arizona.edu/exhibits_events/current-exhibits/the-pottery-project,,False,True,HTTP 404
history-content,Arizona State Museum,/history-content/website-reviews/23258,history-content/website-reviews/arizona-state-museum-23258.md,http://www.statemuseum.arizona.edu/exhibits_events/online-exhibits,*Online Exhibitions*,404,https://statemuseum.arizona.edu/exhibits_events/online-exhibits,,False,True,HTTP 404
history-content,Arizona State Museum,/history-content/website-reviews/23258,history-content/website-reviews/arizona-state-museum-23258.md,http://www.statemuseum.arizona.edu/exhibits_events/paths-of-life-american-indians-of-the-southwest,Paths of Life,404,https://statemuseum.arizona.edu/exhibits_events/paths-of-life-american-indians-of-the-southwest,,False,True,HTTP 404
teaching-materials,Making the Most of Maps,/teaching-materials/ask-a-master-teacher/24966,teaching-materials/ask-a-master-teacher/making-the-most-of-maps-24966.md,http://www.stonybrook.edu/libmap/coordinates/seriesb/no3/b3.htm,here,404,https://www.stonybrook.edu/libmap/coordinates/seriesb/no3/b3.htm,,False,True,HTTP 404
teaching-materials,Researching the Role of the Map in History Teaching,/teaching-materials/ask-a-master-teacher/24974,teaching-materials/ask-a-master-teacher/researching-the-role-of-the-map-in-history-teaching-24974.md,http://www.stonybrook.edu/libmap/coordinates/seriesb/no3/b3.htm,enormous database of historical map images,404,https://www.stonybrook.edu/libmap/coordinates/seriesb/no3/b3.htm,,False,True,HTTP 404
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.supremecourtus.gov/index.html,The Supreme Court's website,404,https://www.supremecourt.gov/index.html,,True,True,HTTP 404; redirected to different domain: supremecourt.gov
teaching-materials,Web Resources for Controversial Issues,/teaching-materials/ask-a-master-teacher/24471,teaching-materials/ask-a-master-teacher/web-resources-for-controversial-issues-24471.md,http://www.teachablemoment.org/index.html,TeachableMoment.org,404,https://www.morningsidecenter.org/teachable-moment/index.html,,True,True,HTTP 404; redirected to different domain: morningsidecenter.org
teaching-materials,Picking Civics Textbooks,/teaching-materials/ask-a-master-teacher/25062,teaching-materials/ask-a-master-teacher/picking-civics-textbooks-25062.md,http://www.teachtci.com/programs/high_school/power_politics_and_you/index.html,Government Alive!,404,https://www.teachtci.com/programs/high_school/power_politics_and_you/index.html,,False,True,HTTP 404
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.temple.edu/tempress/titles/1518_reg.html,Historical Thinking and Other Unnatural Acts,404,https://tupress.temple.edu/titles/1518_reg.html,,True,True,HTTP 404; redirected to different domain: tupress.temple.edu
teaching-materials,Tenement Life,/teaching-materials/lesson-plan-reviews/25575,teaching-materials/lesson-plan-reviews/tenement-life-25575.md,http://www.tenement.org/documents/primarysources/primarysource_confinoreportcard.pdf,report card,404,https://www.tenement.org/documents/primarysources/primarysource_confinoreportcard.pdf,,False,True,HTTP 404
history-content,Texas Archive of the Moving Image,/history-content/website-reviews/25011,history-content/website-reviews/texas-archive-of-the-moving-image-25011.md,http://www.texasarchive.org/library/index.php/Curated_Collections,Curated Collections,404,https://texasarchive.org/library/index.php/Curated_Collections,,False,True,HTTP 404
history-content,Texas Archive of the Moving Image,/history-content/website-reviews/25011,history-content/website-reviews/texas-archive-of-the-moving-image-25011.md,http://www.texasarchive.org/library/index.php/Teach_Texas_-_Documenting_History,Documenting History,404,https://texasarchive.org/library/index.php/Teach_Texas_-_Documenting_History,,False,True,HTTP 404
history-content,Texas Archive of the Moving Image,/history-content/website-reviews/25011,history-content/website-reviews/texas-archive-of-the-moving-image-25011.md,http://www.texasarchive.org/library/index.php/Teach_Texas_-_Using_Archival_Film_in_the_Classroom,Using Archival Film in the Classroom,404,https://texasarchive.org/library/index.php/Teach_Texas_-_Using_Archival_Film_in_the_Classroom,,False,True,HTTP 404
teaching-materials,Elementary Military History Resources,/teaching-materials/ask-a-master-teacher/23577,teaching-materials/ask-a-master-teacher/elementary-military-history-resources-23577.md,http://www.texascivilwarmuseum.com/,Texas Civil War Museum,404,http://www.texascivilwarmuseum.com/,,False,True,HTTP 404
history-content,Remember the Alamo,/history-content/ask-a-historian/23741,history-content/ask-a-historian/remember-the-alamo-23741.md,http://www.thealamo.org/main.html,website,404,http://www.thealamo.org/main.html,,False,True,HTTP 404
history-content,Remember the Alamo,/history-content/ask-a-historian/23741,history-content/ask-a-historian/remember-the-alamo-23741.md,http://www.thealamo.org/readings.html,reading list,404,http://www.thealamo.org/readings.html,,False,True,HTTP 404
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.theamericanfilmcompany.com/teachers,Educators’ Page,404,https://www.theamericanfilmcompany.com/teachers,,False,True,HTTP 404
teaching-materials,"Transportation: Past, Present and Future",/teaching-materials/lesson-plan-reviews/25736,teaching-materials/lesson-plan-reviews/transportation-past-present-and-future-25736.md,http://www.thehenryford.org/education/teachers.aspx,Henry Ford Museum,404,https://www.thehenryford.org/education/teachers.aspx,,False,True,HTTP 404
blog,Teaching About Dr. Martin Luther King,/nhec-blog/23709,blog/teaching-about-dr-martin-luther-king-23709.md,http://www.thekingcenter.org/founders-vision,interracial and intercultural cooperation and sharing.,404,https://thekingcenter.org/founders-vision,,False,True,HTTP 404
blog,"A Day On, Not a Day Off",/nhec-blog/24456,blog/a-day-on-not-a-day-off-24456.md,http://www.thekingcenter.org/making-king-holiday,the history of Martin Luther King Jr. Day,404,https://thekingcenter.org/making-king-holiday,,False,True,HTTP 404
blog,Teaching About Dr. Martin Luther King,/nhec-blog/23709,blog/teaching-about-dr-martin-luther-king-23709.md,http://www.thekingcenter.org/making-king-holiday,path to creating this holiday,404,https://thekingcenter.org/making-king-holiday,,False,True,HTTP 404
history-content,Tennessee 4 Me,/history-content/website-reviews/23887,history-content/website-reviews/tennessee-4-me-23887.md,http://www.tn4me.org/article.cfm/a_id/47/minor_id/11/major_id/7/era_id/2,Chart of Traditional Cherokee Kinships,404,http://www.tn4me.org/article.cfm/a_id/47/minor_id/11/major_id/7/era_id/2,,False,True,HTTP 404
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.tudorplace.org/education.html,Tudor Place,404,http://tudorplace.org/education.html,,False,True,HTTP 404
teaching-materials,Teaching Public Issues in the Classroom,/teaching-materials/ask-a-master-teacher/23458,teaching-materials/ask-a-master-teacher/teaching-public-issues-in-the-classroom-23458.md,http://www.unicef.org/magic/,MAGIC,404,https://www.unicef.org/magic/,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/annualletter,primer,404,https://www.usaid.gov/annualletter,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/news-information/press-releases,Press releases,404,https://www.usaid.gov/news-information/press-releases,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/news-information/speeches-testimony,Senior Staff Speeches and Testimony section,404,https://www.usaid.gov/news-information/speeches-testimony,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/node/2679,Thailand,404,https://www.usaid.gov/node/2679,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/where-we-work,search by location,404,https://www.usaid.gov/where-we-work,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/where-we-work/latin-american-and-caribbean/haiti,Haiti,404,https://www.usaid.gov/where-we-work/latin-american-and-caribbean/haiti,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/where-we-work/middle-east/egypt,Egypt,404,https://www.usaid.gov/where-we-work/middle-east/egypt,,False,True,HTTP 404
blog,International Aid: How and When the U.S. Helps,/nhec-blog/24581,blog/international-aid-how-and-when-the-us-helps-24581.md,http://www.usaid.gov/who-we-are/usaid-history,history page,404,https://www.usaid.gov/who-we-are/usaid-history,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/1812.asp,War of 1812,404,https://www.uscg.mil/history/1812,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/AssetsIndex.asp,assets,404,https://www.uscg.mil/history/AssetsIndex.asp,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/Bestbooks.asp,suggested reading list,404,https://www.uscg.mil/history/Bestbooks,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/CG_Photo_Index.asp,historic photographs,404,https://www.uscg.mil/history/CG_Photo_Index.asp,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/CoastGuardPeople.asp,personnel,404,https://www.uscg.mil/history/CoastGuardPeople,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/MissionsIndex.asp,missions,404,https://www.uscg.mil/history/MissionsIndex.asp,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/kidsindex.asp,"""Just for Kids (and Teachers!)""",404,https://www.uscg.mil/history/kidsindex.asp,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/history/oralhistoryindex.asp,oral histories,404,https://www.uscg.mil/history/oralhistoryindex.asp,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/hq/cg092/artifacts/artifactnearyou.asp,artifact finder,404,https://www.uscg.mil/hq/cg092/artifacts/artifactnearyou,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/hq/cg092/museum,U.S. Coast Guard Museum,404,https://www.uscg.mil/hq/cg092/museum,,False,True,HTTP 404
history-content,U.S. Coast Guard,/history-content/national-resources/22462,history-content/national-resources/us-coast-guard-22462.md,http://www.uscg.mil/top/library/magazines.asp,magazines,404,https://www.uscg.mil/top/library/magazines,,False,True,HTTP 404
blog,Stand Up and Be Counted: Teaching with the Census,/nhec-blog/23920,blog/stand-up-and-be-counted-teaching-with-the-census-23920.md,http://www.usconstitution.net/consttop_cens.html,The Constitution of the United States,404,http://www.usconstitution.net/consttop_cens.html,,False,True,HTTP 404
teaching-materials,Teaching the Declaration without Overwhelming Students,/teaching-materials/ask-a-master-teacher/21770,teaching-materials/ask-a-master-teacher/teaching-the-declaration-without-overwhelming-students-21770.md,http://www.usconstitution.net/dream.html,I Have a Dream Speech,404,http://www.usconstitution.net/dream.html,,False,True,HTTP 404
history-content,U.S. Fire Administration,/history-content/national-resources/23425,history-content/national-resources/us-fire-administration-23425.md,http://www.usfa.dhs.gov/statistics/estimates/states.shtm,states,404,https://www.usfa.fema.gov/statistics/estimates/states.shtm,,True,True,HTTP 404; redirected to different domain: usfa.fema.gov
history-content,U.S. Fire Administration,/history-content/national-resources/23425,history-content/national-resources/us-fire-administration-23425.md,http://www.usfa.dhs.gov/statistics/estimates/wildfire.shtm,wildfires,404,https://www.usfa.fema.gov/statistics/estimates/wildfire.shtm,,True,True,HTTP 404; redirected to different domain: usfa.fema.gov
history-content,U.S. Fire Administration,/history-content/national-resources/23425,history-content/national-resources/us-fire-administration-23425.md,http://www.usfa.dhs.gov/statistics/index.shtm,QuickStats,404,https://www.usfa.fema.gov/statistics/index.shtm,,True,True,HTTP 404; redirected to different domain: usfa.fema.gov
teaching-materials,Researching for a Research Topic,/teaching-materials/ask-a-master-teacher/24248,teaching-materials/ask-a-master-teacher/researching-for-a-research-topic-24248.md,http://www.ushistory.org/carpentershall/history/french.htm,Julien-Alexandre Achard de Bonvouloir,404,http://www.ushistory.org/carpentershall/history/french.htm,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/calendar/index.html,Calendar,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/calendar/index.html,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/index.html,Kids' Pages,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/index.html,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/kidevents.html,Time Machine Section,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/kidevents.html,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/kidevents_press.html,Historic Press Releases,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/kidevents_press.html,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/kidsearch.html,How to Be a Patent Detective,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/kidsearch.html,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/ponder/ponder2.htm,trademarks,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/ponder/ponder2.htm,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/ponder/ponder8.htm,Women Inventors,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/ponder/ponder8.htm,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/special/1836fire.htm,The Great Patent Fire of 1836,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/special/1836fire.htm,,False,True,HTTP 404
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/usptodatabases.htm,patents,404,https://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/usptodatabases.htm,,False,True,HTTP 404
best-practices,Thinking Like a Historian,/best-practices/using-primary-sources/25226,best-practices/using-primary-sources/thinking-like-a-historian-25226.md,http://www.uww.edu/cls/history/for-teachers,video,404,https://www.uww.edu/cls/history/for-teachers,,False,True,HTTP 404
blog,Thinking Like a Historian: Rethinking History Instruction,/nhec-blog/19449,blog/thinking-like-a-historian-rethinking-history-instruction-19449.md,http://www.uww.edu/cls/history/for-teachers,*Thinking Like a Historian: Rethinking History Instruction*,404,https://www.uww.edu/cls/history/for-teachers,,False,True,HTTP 404
digital-classroom,Primary and Secondary Sources through Video,/digital-classroom/ask-a-digital-historian/24664,digital-classroom/ask-a-digital-historian/primary-and-secondary-sources-through-video-24664.md,http://www.uww.edu/cls/history/for-teachers,video,404,https://www.uww.edu/cls/history/for-teachers,,False,True,HTTP 404
blog,Adams Family Papers: Letters Behind an HBO Miniseries,/nhec-blog/19126,blog/adams-family-papers-letters-behind-an-hbo-miniseries-19126.md,http://www.vassar.edu/mydearestfriend/,Archives and Special Collections Library,404,https://www.vassar.edu/mydearestfriend/,,False,True,HTTP 404
blog,American Civil War Center at Historic Tredegar Launches Education Web Companion,/nhec-blog/19122,blog/american-civil-war-center-at-historic-tredegar-launches-education-web-companion-19122.md,http://www.vcdh.virginia.edu/index.php?page=VCDH,Virginia Center for Digital History (VCDH),404,https://www.vcdh.virginia.edu:443/index.php?page=VCDH,,True,True,HTTP 404; redirected to different domain: vcdh.virginia.edu:443
blog,Snips and Shoes and Sealing Wax:  New Publications and Websites,/nhec-blog/20148,blog/snips-and-shoes-and-sealing-wax-new-publications-and-websites-20148.md,http://www.vcdh.virginia.edu/index.php?page=VCDH,University of Virginia's Digital History Center,404,https://www.vcdh.virginia.edu:443/index.php?page=VCDH,,True,True,HTTP 404; redirected to different domain: vcdh.virginia.edu:443
blog,What's New on the Clearinghouse Site? Lessons Learned on Video,/nhec-blog/22441,blog/whats-new-on-the-clearinghouse-site-lessons-learned-on-video-22441.md,http://www.vcdh.virginia.edu/index.php?page=VCDH,Virgina Center for Digital History,404,https://www.vcdh.virginia.edu:443/index.php?page=VCDH,,True,True,HTTP 404; redirected to different domain: vcdh.virginia.edu:443
blog,When Did July 4 Become the Fourth of July?,/nhec-blog/22379,blog/when-did-july-4-become-the-fourth-of-july-22379.md,http://www.virginia.edu/history/user/46,Peter Onuf,404,https://history.virginia.edu/user/46,,True,True,HTTP 404; redirected to different domain: history.virginia.edu
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.virginia.edu/vfh/photoalbums/backstory/tgiving09/,audio slideshow of primary sources,404,https://www.virginia.edu/search/site/,,False,True,HTTP 404
blog,Jennifer Orr on Teaching Thanksgiving,/nhec-blog/24377,blog/jennifer-orr-on-teaching-thanksgiving-24377.md,http://www.virginia.org/site/features.asp?featureid=50,claims,404,https://www.virginia.org/site/features.asp?featureid=50,,False,True,HTTP 404
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,"http://www.watergate.info/nixon/1959_nixon-khrushchev-kitchen-debate.shtml""","""Kitchen Debate.""",404,http://watergate.info/nixon/1959_nixon-khrushchev-kitchen-debate.shtml,,False,True,HTTP 404
blog,"Summer Reading: Clearinghouse Staff Recommendations, Part II",/nhec-blog/22408,blog/summer-reading-clearinghouse-staff-recommendations-part-ii-22408.md,http://www.wbshop.com/product/code/1000089879.do,released as a film,404,https://wbshop.com/product/code/1000089879.do,,False,True,HTTP 404
blog,Bringing National Parks into the Classroom,/nhec-blog/19549,blog/bringing-national-parks-into-the-classroom-19549.md,http://www.webrangers.us/index.cfm,Web Rangers,404,https://www.webrangers.us/index.cfm,,False,True,HTTP 404
best-practices,Reading and Thinking Aloud to Understand,/best-practices/teaching-in-action/20795,best-practices/teaching-in-action/reading-and-thinking-aloud-to-understand-20795.md,http://www.wested.org/cs/ra/print/docs/ra/home.htm,Reading Apprenticeship,404,https://www.wested.org/cs/ra/print/docs/ra/home.htm,,False,True,HTTP 404
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.whha.org/whha_classroom/classroom.html,White House Historical Association,404,https://www.whitehousehistory.org/whha_classroom/classroom.html,,True,True,HTTP 404; redirected to different domain: hitehousehistory.org
blog,Happy Presidents Day,/nhec-blog/21725,blog/happy-presidents-day-21725.md,http://www.whitehouse.gov/about/,White House and its history,404,https://www.whitehouse.gov/about/,,False,True,HTTP 404
blog,Resources for Presidents Day,/nhec-blog/25419,blog/resources-for-presidents-day-25419.md,http://www.whitehouse.gov/about/white-house-101,White House,404,https://www.whitehouse.gov/about/white-house-101,,False,True,HTTP 404
blog,Happy Presidents Day,/nhec-blog/21725,blog/happy-presidents-day-21725.md,http://www.whitehouse.gov/about/white_house_101/,White House 101: Facts and Fun for All Ages,404,https://www.whitehouse.gov/about/white_house_101/,,False,True,HTTP 404
history-content,Presidents of the United States,/history-content/national-resources/19197,history-content/national-resources/presidents-of-the-united-states-19197.md,http://www.whitehouse.gov/history/presidents/,president,404,https://www.whitehouse.gov/history/presidents/,,False,True,HTTP 404
blog,Watch It Live! President Barack Obama Addresses America's Students on September 8,/nhec-blog/22626,blog/watch-it-live-president-barack-obama-addresses-americas-students-on-september-8-22626.md,http://www.whitehouse.gov/mediaresources/,White House website,404,https://www.whitehouse.gov/mediaresources/,,False,True,HTTP 404
blog,Happy Presidents Day,/nhec-blog/21725,blog/happy-presidents-day-21725.md,http://www.whitehouse.gov/photos-and-video/photogallery/the-presidents?category=33,biographical slide shows,404,https://www.whitehouse.gov/photos-and-video/photogallery/the-presidents?category=33,,False,True,HTTP 404
blog,Resources for Veterans Day,/nhec-blog/25296,blog/resources-for-veterans-day-25296.md,http://www.whitehouse.gov/search/site/%22veterans%20day%22,White House website,404,https://www.whitehouse.gov/search/site/%22veterans%20day,,False,True,HTTP 404
blog,Resources for Veterans Day,/nhec-blog/25296,blog/resources-for-veterans-day-25296.md,http://www.whitehouse.gov/the-press-office/2011/11/03/presidential-proclamation-veterans-day-2011,proclamations,404,https://www.whitehouse.gov/the-press-office/2011/11/03/presidential-proclamation-veterans-day-2011,,False,True,HTTP 404
blog,Resources for Women's History Month,/nhec-blog/25464,blog/resources-for-womens-history-month-25464.md,http://www.whitehouse.gov/the-press-office/2012/03/01/presidential-proclamation-women-s-history-month-2012,proclamation,404,https://www.whitehouse.gov/the-press-office/2012/03/01/presidential-proclamation-women-s-history-month-2012,,False,True,HTTP 404
blog,Classroom Resources: Presidential Inaugurals,/nhec-blog/20576,blog/classroom-resources-presidential-inaugurals-20576.md,http://www.whitehousehistory.org/03/subs/03_a.html,White House Historical Association,404,https://www.whitehousehistory.org/03/subs/03_a.html,,False,True,HTTP 404
blog,Teaching About Dr. Martin Luther King,/nhec-blog/23709,blog/teaching-about-dr-martin-luther-king-23709.md,http://www.wmich.edu/teachmlk/,"Teach Martin Luther King, Jr.",404,https://wmich.edu/teachmlk/,,False,True,HTTP 404
blog,Teaching About Dr. Martin Luther King,/nhec-blog/23709,blog/teaching-about-dr-martin-luther-king-23709.md,http://www.wmich.edu/teachmlk/childrenbooks.php,beyond textbook biographies,404,https://wmich.edu/teachmlk/childrenbooks.php,,False,True,HTTP 404
blog,Teaching About Dr. Martin Luther King,/nhec-blog/23709,blog/teaching-about-dr-martin-luther-king-23709.md,http://www.wmich.edu/teachmlk/mythology.php,four myths about Dr. King,404,https://wmich.edu/teachmlk/mythology.php,,False,True,HTTP 404
blog,Teaching About Dr. Martin Luther King,/nhec-blog/23709,blog/teaching-about-dr-martin-luther-king-23709.md,http://www.wmich.edu/teachmlk/visuals.php,Audiovisual resources posted on the site,404,https://wmich.edu/teachmlk/visuals.php,,False,True,HTTP 404
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://www.wordle.net/show/wrdl/262880/Cuban_Missile_Crisis,"vocabulary, documents, and issues",404,https://www.wordle.net/show/wrdl/262880/Cuban_Missile_Crisis,,False,True,HTTP 404
history-content,e-WV: The West Virginia Encyclopedia,/history-content/website-reviews/25189,history-content/website-reviews/e-wv-the-west-virginia-encyclopedia-25189.md,http://www.wvencyclopedia.org/forums,forums,404,https://wvencyclopedia.org/forums,,False,True,HTTP 404
history-content,e-WV: The West Virginia Encyclopedia,/history-content/website-reviews/25189,history-content/website-reviews/e-wv-the-west-virginia-encyclopedia-25189.md,http://www.wvencyclopedia.org/showcase/maps,West Virginia maps,404,https://wvencyclopedia.org/showcase/maps,,False,True,HTTP 404
blog,Teaching Our Students to Evaluate Websites,/nhec-blog/22560,blog/teaching-our-students-to-evaluate-websites-22560.md,http://www.youtube.com/view_play_list?p=70C64E544AB6F5CF&search_query=information+literacy,Information Literacy,404,https://www.youtube.com/view_play_list?p=70C64E544AB6F5CF&search_query=information+literacy,,False,True,HTTP 404
blog,A National Plan for Educational Technology,/nhec-blog/23672,blog/a-national-plan-for-educational-technology-23672.md,http://www2.ed.gov/about/offices/list/os/technology/plan/2004/site/edlite-default.html,National Educational Technology Plan,404,https://www.ed.gov/about/offices/list/os/technology/plan/2004/site/edlite-default.html,,True,True,HTTP 404; redirected to different domain: ed.gov
blog,Watch It Live! President Barack Obama Addresses America's Students on September 8,/nhec-blog/22626,blog/watch-it-live-president-barack-obama-addresses-americas-students-on-september-8-22626.md,http://www2.ed.gov/iamwhatilearn/index.html,I Am What I Learn,404,https://www.ed.gov/iamwhatilearn/index.html,,True,True,HTTP 404; redirected to different domain: ed.gov
teaching-materials,Changes in Teaching History Over the Past 10 Years,/teaching-materials/ask-a-master-teacher/20298,teaching-materials/ask-a-master-teacher/changes-in-teaching-history-over-the-past-10-years-20298.md,http://www2.ed.gov/nclb/landing.jhtml,federal accountability system established by No Child Left Behind (NCLB),404,https://www.ed.gov/nclb/landing.jhtml,,True,True,HTTP 404; redirected to different domain: ed.gov
blog,U.S. Department of Education Announces Teaching American History Grant Awards,/nhec-blog/19142,blog/us-department-of-education-announces-teaching-american-history-grant-awards-19142.md,http://www2.ed.gov/news/pressreleases/2008/04/04022008.html,Teaching American History (TAH) grant awards,404,https://www.ed.gov/news/pressreleases/2008/04/04022008.html,,True,True,HTTP 404; redirected to different domain: ed.gov
blog,Department of Education Announces TAH Grant Awards,/nhec-blog/22431,blog/department-of-education-announces-tah-grant-awards-22431.md,http://www2.ed.gov/news/pressreleases/2009/07/07142009a.html,announced the 2009 Teaching American History (TAH) grants awarded,404,https://www.ed.gov/news/pressreleases/2009/07/07142009a.html,,True,True,HTTP 404; redirected to different domain: ed.gov
blog,Teaching American History Program Invites 2011 Applications,/nhec-blog/24524,blog/teaching-american-history-program-invites-2011-applications-24524.md,http://www2.ed.gov/policy/gen/leg/recovery/rms-web-conferences.html,webinars,404,https://www.ed.gov/policy/gen/leg/recovery/rms-web-conferences.html,,True,True,HTTP 404; redirected to different domain: ed.gov
